,AM1,AM2,AM3,AM4,AM5,AM6,CD1,CD2,CD3,CD4,CD5,CD6,BU1,BU2,BU3,BU4,BU5,BU6,Rur,sex,Pub,pro_an,pro_cd,pro_bu,Mat
5236,3,3,3,3,3,NA,3,NA,3,3,3,3,1,4,2,3,1,1,1,M,1,3,3,2,319.0451
5237,2,2,NA,2,3,3,NA,4,4,4,NA,4,2,1,2,1,1,2,0,F,1,2.4,4,1.5,397.3272
5238,4,NA,1,1,4,4,4,3,4,4,4,NA,1,1,1,1,1,1,0,F,1,2.8,3.8,1,347.7744
5239,NA,2,3,2,2,2,NA,NA,3,3,2,3,1,1,1,1,1,1,0,M,1,2.2,2.75,1,308.2737
5240,NA,NA,NA,NA,NA,NA,3,4,NA,4,4,3,NA,NA,NA,NA,NA,NA,0,M,1,NA,3.6,NA,397.6235
5241,3,3,3,3,1,NA,4,NA,4,4,4,4,3,3,1,2,1,3,0,F,1,2.6,4,2.166666667,370.8402
5242,2,1,2,2,2,NA,2,NA,3,2,3,3,1,2,3,1,2,2,0,F,1,1.8,2.6,1.833333333,370.071
5243,1,3,3,3,NA,1,NA,4,4,3,4,4,NA,NA,NA,NA,NA,NA,0,M,0,2.2,3.8,NA,446.4279
5244,4,2,NA,4,4,4,4,1,2,NA,NA,2,1,1,1,1,1,1,0,M,1,3.6,2.25,1,334.8447
5245,3,3,2,2,NA,3,NA,4,NA,3,4,3,3,1,1,1,1,2,1,F,1,2.6,3.5,1.5,397.6633
5246,NA,4,4,4,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,F,1,4,3,NA,409.9001
5247,2,2,2,NA,4,2,2,3,4,4,NA,NA,1,1,2,1,1,1,0,M,1,2.4,3.25,1.166666667,379.3658
5248,2,2,2,2,NA,2,4,4,4,4,NA,NA,1,1,1,1,1,1,0,F,1,2,4,1,370.086
5249,1,1,NA,1,1,1,4,4,4,NA,NA,4,1,2,1,2,1,2,0,M,1,1,4,1.5,421.8113
5250,3,NA,2,2,4,3,4,4,NA,4,NA,3,2,1,1,1,1,1,0,F,1,2.8,3.75,1.166666667,384.5928
5251,3,2,NA,3,3,2,3,2,NA,3,3,NA,1,1,1,1,1,1,1,M,1,2.6,2.75,1,396.1578
5252,3,1,NA,3,3,3,4,4,NA,NA,4,4,1,1,1,1,1,1,1,F,1,2.6,4,1,323.1169
5253,4,4,4,4,4,NA,NA,NA,4,4,4,4,1,1,1,1,1,1,0,M,1,4,4,1,299.9685
5254,NA,3,3,3,4,4,2,NA,3,4,2,2,2,2,1,1,1,2,0,F,0,3.4,2.6,1.5,483.2913
5255,3,3,3,2,4,NA,3,3,3,NA,NA,2,1,1,1,1,1,1,0,F,1,3,2.75,1,433.0303
5256,3,2,2,NA,4,4,1,NA,4,4,NA,4,1,1,1,1,1,1,0,M,1,3,3.25,1,338.3435
5257,3,3,4,4,NA,4,3,NA,4,NA,2,3,1,1,1,1,1,1,0,F,1,3.6,3,1,405.4189
5258,4,3,NA,4,4,4,2,2,NA,2,4,2,1,1,1,1,1,2,0,M,1,3.8,2.4,1.166666667,381.4953
5259,NA,3,4,4,4,4,4,NA,NA,4,4,4,1,1,1,1,1,1,1,M,1,3.8,4,1,289.3287
5260,2,NA,2,2,2,2,2,NA,2,3,3,4,1,1,1,1,1,1,0,M,1,2,2.8,1,389.2825
5261,4,4,NA,3,4,4,3,NA,1,NA,1,4,1,1,1,1,1,1,0,M,0,3.8,2.25,1,463.6571
5262,2,NA,1,1,3,3,1,3,NA,3,3,NA,1,1,1,2,1,1,0,M,1,2,2.5,1.166666667,460.0305
5263,3,NA,2,3,4,4,NA,3,3,4,4,NA,1,1,1,1,1,1,0,F,1,3.2,3.5,1,380.9762
5264,3,NA,4,2,4,4,NA,NA,3,4,3,4,1,1,1,1,1,1,0,F,0,3.4,3.5,1,489.2059
5265,NA,3,3,2,4,4,3,3,3,4,3,NA,4,4,1,4,1,1,0,F,1,3.2,3.2,2.5,362.3362
5266,3,1,3,3,4,NA,3,2,NA,3,2,1,1,1,1,1,1,1,0,F,0,2.8,2.2,1,414.2746
5267,NA,1,1,1,3,1,NA,3,3,4,NA,2,1,1,1,1,1,1,0,M,1,1.4,3,1,397.7932
5268,4,3,2,NA,4,4,2,1,NA,3,4,NA,2,1,1,1,1,1,1,M,1,3.4,2.5,1.166666667,389.4751
5269,4,NA,2,3,2,3,3,3,3,NA,3,3,1,1,1,1,1,4,0,M,1,2.8,3,1.5,386.3227
5270,3,NA,3,2,3,3,NA,3,NA,3,4,4,1,2,1,1,1,3,0,M,1,2.8,3.5,1.5,397.7442
5271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4,0,F,1,NA,NA,1.5,374.2827
5272,3,2,2,3,4,NA,4,4,4,NA,NA,4,1,1,1,1,1,1,0,M,0,2.8,4,1,418.5159
5273,3,2,NA,2,3,3,3,4,4,NA,3,3,1,1,1,1,1,1,0,F,1,2.6,3.4,1,313.6338
5274,NA,3,3,3,3,3,3,3,3,NA,NA,3,1,1,1,1,1,1,0,F,1,3,3,1,313.0668
5275,3,2,2,2,NA,2,3,3,3,NA,NA,3,1,1,1,1,1,1,0,M,1,2.2,3,1,462.273
5276,3,2,2,3,NA,3,3,3,4,NA,3,4,2,2,1,1,2,2,0,M,1,2.6,3.4,1.666666667,371.548
5277,4,4,4,NA,4,4,3,NA,4,4,NA,4,1,2,1,1,1,2,1,M,1,4,3.75,1.333333333,288.6546
5278,1,2,2,2,NA,1,3,NA,1,2,NA,4,1,3,3,1,1,1,0,M,1,1.6,2.5,1.666666667,343.0781
5279,NA,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,M,1,4,NA,1,285.0202
5280,2,NA,1,2,3,2,3,4,NA,4,3,NA,1,1,1,1,1,2,0,M,1,2,3.5,1.166666667,453.267
5281,3,2,2,2,3,NA,4,4,NA,NA,3,4,1,1,1,1,1,1,0,F,1,2.4,3.75,1,354.6061
5282,1,1,NA,2,4,4,4,4,NA,4,4,4,1,1,1,1,1,1,1,M,1,2.4,4,1,498.5617
5283,4,4,4,4,4,NA,1,1,1,1,1,NA,4,1,1,1,1,4,1,F,1,4,1,2,303.0817
5284,1,1,1,1,2,NA,NA,4,4,1,4,3,1,1,1,1,1,1,0,M,1,1.2,3.2,1,406.4387
5285,3,2,3,NA,4,3,4,3,4,3,NA,NA,4,1,1,1,1,2,1,M,1,3,3.5,1.666666667,368.2573
5286,3,3,3,2,NA,3,NA,3,4,4,3,NA,2,1,1,1,1,1,0,F,0,2.8,3.5,1.166666667,454.1771
5287,4,3,3,3,3,NA,3,4,4,4,NA,4,1,1,1,1,1,1,0,M,1,3.2,3.8,1,320.3264
5288,NA,2,2,2,3,4,NA,3,4,NA,4,3,2,2,1,1,2,1,0,M,1,2.6,3.5,1.5,383.5814
5289,3,3,NA,3,3,3,3,2,NA,3,3,3,1,1,1,1,1,1,0,M,1,3,2.8,1,347.6016
5290,3,NA,3,2,4,4,3,NA,4,NA,3,2,4,3,2,1,2,2,0,F,0,3.2,3,2.333333333,338.0755
5291,NA,2,2,2,3,2,4,4,4,NA,4,4,NA,NA,NA,NA,NA,NA,0,M,1,2.2,4,NA,388.3905
5292,NA,NA,NA,NA,NA,NA,2,NA,3,NA,4,2,1,1,1,1,1,2,0,F,1,NA,2.75,1.166666667,316.2013
5293,3,3,3,3,NA,3,3,4,4,NA,2,NA,1,1,1,1,1,2,0,F,1,3,3.25,1.166666667,278.6499
5294,3,3,NA,3,4,3,NA,NA,2,2,2,2,4,4,4,4,3,4,1,F,1,3.2,2,3.833333333,381.951
5295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,F,1,NA,NA,NA,306.896
5296,3,3,3,3,3,NA,3,3,3,NA,NA,3,1,1,1,1,1,1,1,F,1,3,3,1,433.6153
5297,2,2,NA,2,3,3,3,NA,2,NA,3,1,1,1,1,1,1,2,0,M,1,2.4,2.25,1.166666667,418.0068
5298,3,3,3,NA,4,2,3,NA,4,4,4,NA,1,1,1,1,1,1,1,F,1,3,3.75,1,373.3717
5299,3,NA,3,3,3,3,NA,3,4,4,4,3,1,1,1,1,1,1,0,F,1,3,3.6,1,330.1661
5300,4,2,3,2,NA,2,NA,1,3,NA,3,3,1,2,1,2,1,2,0,F,1,2.6,2.5,1.5,363.496
5301,3,2,3,NA,4,4,NA,3,NA,4,4,4,2,1,1,1,NA,2,0,F,1,3.2,3.75,1.4,374.6145
5302,4,NA,2,3,4,3,3,3,4,4,NA,2,NA,NA,NA,NA,NA,NA,1,F,1,3.2,3.2,NA,387.6447
5303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,F,1,NA,NA,NA,364.5202
5304,4,2,NA,2,3,3,NA,NA,3,4,1,4,1,1,1,1,1,1,0,F,1,2.8,3,1,397.6726
5305,NA,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,0,M,1,2,2,2,340.5484
5306,4,3,NA,3,3,3,NA,3,4,4,NA,4,1,1,1,1,1,2,0,F,1,3.2,3.75,1.166666667,307.2118
5307,3,3,NA,3,4,3,2,NA,2,NA,1,2,4,4,1,1,1,4,0,F,1,3.2,1.75,2.5,252.5015
5308,NA,1,1,1,1,1,NA,NA,2,3,3,3,1,2,1,1,1,1,1,M,1,1,2.75,1.166666667,405.3229
5309,NA,2,4,2,4,4,NA,4,4,NA,4,4,NA,NA,NA,NA,NA,NA,0,F,1,3.2,4,NA,386.7507
5310,NA,3,2,3,3,3,2,4,NA,3,NA,2,1,1,1,2,1,1,0,F,1,2.8,2.75,1.166666667,348.7186
5311,NA,2,2,2,4,4,4,NA,2,3,NA,1,1,1,1,1,1,1,1,M,1,2.8,2.5,1,297.9428
5312,2,3,3,3,NA,3,4,NA,4,4,4,NA,1,1,1,1,1,1,1,F,1,2.8,4,1,397.3291
5313,4,NA,2,2,4,4,3,NA,4,NA,2,2,1,1,1,1,1,1,0,M,1,3.2,2.75,1,381.5511
5314,NA,1,1,1,3,3,3,3,NA,4,2,NA,1,1,1,1,1,2,0,F,1,1.8,3,1.166666667,380.9915
5315,NA,4,4,4,4,4,2,NA,1,3,3,1,2,2,2,2,2,3,0,F,1,4,2,2.166666667,385.025
5316,4,4,NA,4,4,4,NA,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,0,F,1,4,1.5,NA,322.9623
5317,4,4,4,2,NA,4,3,2,3,4,NA,3,1,1,1,1,1,2,1,F,1,3.6,3,1.166666667,435.4478
5318,3,3,3,NA,4,3,3,NA,2,4,NA,3,1,1,1,1,1,1,0,M,1,3.2,3,1,313.6887
5319,2,2,2,NA,4,2,NA,4,4,3,3,NA,1,1,1,1,1,1,0,M,1,2.4,3.5,1,360.3609
5320,3,4,4,4,NA,4,2,2,NA,2,NA,3,2,2,1,1,1,3,1,F,1,3.8,2.25,1.666666667,358.1814
5321,4,3,4,4,4,NA,4,NA,NA,4,3,3,2,1,1,1,1,1,0,F,1,3.8,3.5,1.166666667,304.3475
5322,1,1,NA,1,1,1,3,3,NA,4,2,3,1,1,1,1,1,1,0,M,1,1,3,1,561.3352
5323,3,3,3,3,NA,3,3,3,NA,NA,3,2,2,2,1,1,2,2,1,F,1,3,2.75,1.666666667,354.3783
5324,4,3,NA,3,4,4,3,1,NA,3,4,NA,1,4,1,1,1,1,0,F,1,3.6,2.75,1.5,356.3679
5325,4,4,4,4,NA,4,NA,3,4,4,3,NA,1,1,1,1,1,2,1,F,1,4,3.5,1.166666667,302.9982
5326,4,4,NA,4,4,4,3,3,4,NA,NA,2,3,2,2,1,1,3,0,F,1,4,3,2,403.5411
5327,3,1,2,2,4,NA,3,4,NA,3,NA,4,1,1,1,1,1,3,0,M,1,2.4,3.5,1.333333333,374.5828
5328,NA,2,1,1,1,1,2,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,0,M,1,1.2,1.2,NA,487.1706
5329,1,2,2,NA,4,4,3,3,NA,3,3,NA,3,3,1,1,1,4,0,M,0,2.6,3,2.166666667,569.3601
5330,4,NA,1,1,4,4,NA,4,NA,4,3,3,1,4,3,1,4,4,1,F,1,2.8,3.5,2.833333333,298.9317
5331,3,3,2,3,NA,3,NA,3,2,4,3,2,1,1,1,1,1,1,0,M,1,2.8,2.8,1,280.7193
5332,4,NA,3,4,4,4,3,NA,NA,3,2,2,1,1,1,1,1,1,0,M,0,3.8,2.5,1,453.7734
5333,3,3,3,2,NA,3,3,4,NA,NA,4,3,1,1,1,1,1,1,1,F,1,2.8,3.5,1,417.0788
5334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,M,1,NA,NA,NA,439.1957
5335,3,NA,2,3,4,4,3,2,NA,3,3,NA,3,4,4,1,1,4,0,F,1,3.2,2.75,2.833333333,386.8812
5336,2,NA,2,2,2,2,3,3,4,NA,3,4,1,1,1,1,1,1,0,M,1,2,3.4,1,385.5719
5337,1,NA,1,1,1,1,3,NA,4,4,NA,3,1,1,1,1,1,1,0,M,0,1,3.5,1,554.6856
5338,2,2,2,NA,3,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,M,1,2.2,NA,1,327.7999
5339,4,NA,2,2,4,3,NA,3,2,NA,2,2,3,1,1,1,1,1,0,M,1,3,2.25,1.333333333,409.281
5340,3,1,NA,2,4,3,2,3,3,3,2,NA,1,2,1,1,1,1,1,F,1,2.6,2.6,1.166666667,313.2137
5341,3,2,2,NA,4,1,4,NA,4,4,3,NA,1,1,1,1,1,1,0,M,1,2.4,3.75,1,375.311
5342,4,3,2,3,4,NA,2,2,4,4,NA,NA,1,1,1,1,1,1,1,M,1,3.2,3,1,413.4078
5343,3,3,3,3,NA,3,4,3,4,NA,3,NA,NA,NA,NA,NA,NA,NA,0,F,0,3,3.5,NA,430.3921
5344,2,2,3,3,2,NA,2,3,3,2,NA,3,4,4,4,4,3,4,0,M,1,2.4,2.6,3.833333333,310.189
5345,2,2,2,2,3,NA,3,4,NA,1,3,NA,NA,NA,NA,NA,NA,NA,0,M,1,2.2,2.75,NA,317.8906
5346,NA,3,2,3,3,3,3,2,NA,3,2,1,1,1,1,1,1,1,1,F,1,2.8,2.2,1,375.4105
5347,NA,1,1,1,3,1,3,4,4,NA,3,NA,1,1,1,1,1,1,1,M,1,1.4,3.5,1,417.1953
5348,1,1,NA,1,1,1,NA,3,4,4,NA,3,2,1,1,2,1,1,0,M,1,1,3.5,1.333333333,434.8586
5349,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,M,1,2,4,1,218.4898
5350,4,3,NA,4,4,2,4,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,0,F,1,3.4,3.5,NA,360.9339
5351,NA,3,2,2,4,4,2,3,3,NA,NA,3,1,1,1,1,1,1,0,F,1,3,2.75,1,414.6534
5352,3,3,3,NA,3,3,NA,NA,2,4,4,3,1,1,1,1,1,1,0,M,1,3,3.25,1,329.7135
5353,2,1,1,NA,3,2,2,3,3,NA,NA,3,1,2,1,2,1,2,1,M,1,1.8,2.75,1.5,424.9153
5354,2,2,2,2,2,NA,NA,3,4,4,NA,3,1,1,1,1,1,1,0,F,1,2,3.5,1,382.095
5355,1,1,1,1,NA,1,NA,3,4,4,3,3,3,4,3,1,1,4,0,F,1,1,3.4,2.666666667,481.7663
5356,4,1,1,1,NA,2,4,NA,3,4,3,NA,1,1,1,1,1,2,0,M,0,1.8,3.5,1.166666667,572.4676
5357,2,NA,2,2,3,2,3,NA,4,4,3,3,1,1,2,1,1,2,0,F,1,2.2,3.4,1.333333333,366.0159
5358,2,1,1,1,NA,1,4,3,3,NA,NA,4,NA,NA,NA,NA,NA,NA,0,M,0,1.2,3.5,NA,477.5515
5359,NA,3,3,3,3,3,NA,3,3,4,NA,1,NA,1,NA,NA,NA,NA,1,M,1,3,2.75,1,248.8483
5360,1,NA,1,1,1,4,4,4,NA,4,4,NA,1,1,1,1,1,1,0,M,1,1.6,4,1,497.2866
5361,1,1,3,NA,4,1,1,3,3,NA,3,3,1,1,1,1,1,1,0,M,1,2,2.6,1,405.2617
5362,4,2,NA,2,4,2,4,3,NA,NA,3,3,2,1,1,1,1,1,0,F,1,2.8,3.25,1.166666667,390.6865
5363,1,2,3,4,NA,1,1,NA,4,3,NA,NA,1,1,1,1,1,1,1,F,1,2.2,2.666666667,1,312.8087
5364,3,3,3,NA,3,3,NA,4,4,NA,3,3,1,1,1,1,1,1,1,F,1,3,3.5,1,350.6092
5365,NA,4,3,2,1,1,3,2,4,NA,3,NA,1,2,1,1,1,1,1,F,1,2.2,3,1.166666667,325.8067
5366,2,2,1,2,4,NA,NA,3,4,4,NA,4,1,1,1,1,1,1,0,M,0,2.2,3.75,1,567.143
5367,2,2,2,2,4,NA,3,NA,3,NA,4,2,1,1,1,1,1,1,0,F,1,2.4,3,1,452.4488
5368,4,NA,4,4,4,4,3,3,NA,4,3,1,1,1,1,1,1,1,1,F,1,4,2.8,1,345.7444
5369,3,NA,2,2,3,3,NA,2,2,3,2,3,NA,NA,NA,NA,NA,NA,0,M,0,2.6,2.4,NA,426.8016
5370,NA,1,1,1,4,4,NA,3,3,4,3,2,1,2,2,1,2,2,1,F,1,2.2,3,1.666666667,320.8893
5371,3,2,2,2,NA,3,NA,3,3,2,NA,3,1,1,1,1,1,1,1,M,1,2.4,2.75,1,479.7651
5372,4,NA,4,4,4,4,NA,1,3,3,3,NA,2,1,1,1,1,1,0,F,1,4,2.5,1.166666667,375.8856
5373,4,4,4,2,4,NA,NA,NA,3,2,4,2,1,1,1,1,1,1,0,F,1,3.6,2.75,1,449.4356
5374,3,3,3,NA,4,3,NA,3,4,3,3,2,1,1,1,1,1,1,0,M,1,3.2,3,1,336.3816
5375,2,3,NA,2,3,3,NA,NA,4,4,4,3,2,1,1,1,1,2,1,F,1,2.6,3.75,1.333333333,314.6402
5376,1,1,1,1,1,NA,NA,NA,1,3,3,4,1,1,1,1,1,1,0,M,1,1,2.75,1,425.3426
5377,4,4,4,4,4,NA,NA,1,1,NA,4,1,2,1,1,1,2,3,1,M,1,4,1.75,1.666666667,366.3423
5378,3,NA,3,3,4,3,NA,3,4,3,NA,4,1,1,1,1,1,1,1,F,1,3.2,3.5,1,356.1563
5379,4,4,4,4,4,NA,3,NA,3,3,4,NA,3,1,1,1,1,2,0,F,1,4,3.25,1.5,351.1589
5380,3,NA,3,3,3,3,NA,3,3,2,3,NA,1,3,1,1,1,3,1,F,1,3,2.75,1.666666667,308.0144
5381,4,3,3,NA,3,3,3,4,NA,4,NA,3,2,2,2,1,1,2,0,M,1,3.2,3.5,1.666666667,284.73
5382,4,3,3,3,NA,4,NA,1,1,NA,1,1,1,1,1,1,1,1,1,M,1,3.4,1,1,391.4814
5383,4,4,3,4,NA,4,2,NA,3,NA,4,2,2,1,1,1,2,1,0,M,1,3.8,2.75,1.333333333,426.6921
5384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,1,0,F,1,NA,NA,1.2,295.1027
5385,3,3,3,3,4,NA,NA,NA,3,4,4,4,1,1,1,1,1,1,1,M,1,3.2,3.75,1,336.0533
5386,NA,4,4,4,4,4,1,1,NA,1,1,NA,2,2,1,1,3,3,0,M,1,4,1,2,346.3307
5387,3,2,2,NA,4,2,NA,3,3,4,NA,3,1,1,1,1,1,1,1,F,1,2.6,3.25,1,369.5586
5388,4,2,3,3,NA,3,NA,4,4,3,NA,4,1,1,1,1,1,2,1,F,1,3,3.75,1.166666667,340.6725
5389,4,4,4,4,4,NA,4,4,4,4,NA,4,2,2,2,1,2,2,1,F,1,4,4,1.833333333,363.1352
5390,2,2,2,2,2,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,0,M,1,2,3,1,333.7256
5391,NA,4,4,4,3,3,3,3,4,4,NA,NA,1,1,1,1,1,1,1,F,1,3.6,3.5,1,303.0446
5392,3,3,2,NA,3,3,3,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,1,F,1,2.8,2.4,NA,346.1512
5393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,M,1,NA,NA,NA,356.4276
5394,2,1,NA,3,4,3,4,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,0,M,1,2.6,3.25,NA,356.7702
5395,4,4,4,4,4,NA,4,NA,3,4,NA,4,1,1,1,1,1,1,0,F,1,4,3.75,1,318.1877
5396,3,NA,2,2,4,2,4,4,4,4,4,NA,1,1,1,1,1,1,0,F,1,2.6,4,1,376.2234
5397,3,4,NA,4,4,4,NA,3,3,NA,4,4,1,2,1,1,2,2,0,F,0,3.8,3.5,1.5,374.7496
5398,4,4,4,4,NA,4,3,2,2,NA,2,NA,4,3,3,1,1,4,0,F,1,4,2.25,2.666666667,433.5502
5399,3,3,3,NA,3,3,NA,3,4,4,4,NA,1,1,1,1,1,2,0,F,1,3,3.75,1.166666667,357.7299
5400,4,NA,4,4,4,4,3,3,3,NA,NA,3,2,2,1,2,1,4,0,F,1,4,3,2,386.4429
5401,3,3,2,NA,2,1,4,1,1,3,NA,NA,1,1,1,1,1,2,0,M,1,2.2,2.25,1.166666667,319.4193
5402,3,3,3,3,NA,3,3,4,NA,2,3,4,1,2,1,1,1,1,1,M,1,3,3.2,1.166666667,392.3371
5403,2,3,NA,2,4,2,3,NA,3,3,3,NA,1,1,1,1,1,1,1,M,1,2.6,3,1,447.234
5404,3,3,3,3,NA,3,NA,3,4,2,4,1,2,2,1,1,1,1,1,F,1,3,2.8,1.333333333,364.8922
5405,4,2,2,2,4,NA,NA,3,3,4,1,NA,1,1,1,1,1,1,1,M,1,2.8,2.75,1,273.8205
5406,4,4,4,4,NA,4,3,NA,3,3,3,NA,1,1,1,1,2,2,0,F,1,4,3,1.333333333,346.2858
5407,2,2,2,2,2,NA,3,4,4,NA,4,3,2,1,1,1,1,4,1,M,1,2,3.6,1.666666667,343.6336
5408,NA,3,3,3,3,2,3,1,1,4,1,NA,1,1,1,1,1,1,0,F,1,2.8,2,1,313.1652
5409,3,3,3,3,NA,2,NA,3,3,3,3,NA,1,1,1,1,1,1,0,F,1,2.8,3,1,407.2038
5410,4,2,1,1,NA,4,4,NA,4,3,4,4,1,1,1,1,1,1,0,M,1,2.4,3.8,1,462.2222
5411,3,4,4,NA,4,4,NA,2,4,4,NA,4,1,3,1,1,2,1,0,F,1,3.8,3.5,1.5,339.6166
5412,3,3,NA,2,4,3,4,NA,NA,3,4,4,2,1,1,1,1,1,1,M,1,3,3.75,1.166666667,372.5631
5413,3,3,2,3,4,NA,3,3,3,3,NA,3,1,1,1,1,1,2,0,M,1,3,3,1.166666667,387.5918
5414,NA,NA,NA,NA,NA,NA,3,4,4,NA,NA,NA,2,1,1,1,2,2,0,F,1,NA,3.666666667,1.5,335.8251
5415,4,2,4,4,NA,4,3,2,3,4,NA,4,1,1,1,2,1,1,0,M,0,3.6,3.2,1.166666667,468.4822
5416,4,4,4,4,4,NA,NA,3,4,3,NA,3,1,1,1,1,1,2,1,F,1,4,3.25,1.166666667,308.5866
5417,NA,3,2,4,4,4,2,1,NA,2,NA,3,4,3,1,1,2,3,0,F,1,3.4,2,2.333333333,396.2874
5418,3,3,3,NA,3,3,2,2,2,2,2,NA,1,4,1,1,1,4,0,F,1,3,2,2,375.9168
5419,1,1,1,NA,3,2,2,NA,2,2,1,NA,1,1,1,1,1,1,1,M,1,1.6,1.75,1,374.3995
5420,3,2,NA,2,3,3,3,3,3,3,NA,3,1,1,1,1,1,4,1,F,1,2.6,3,1.5,334.7249
5421,3,NA,2,2,3,3,3,NA,NA,3,3,3,1,2,1,1,1,1,1,F,1,2.6,3,1.166666667,376.3604
5422,4,4,4,4,4,NA,2,2,1,2,NA,2,1,1,1,1,1,1,1,M,1,4,1.8,1,358.7729
5423,2,2,NA,2,2,2,4,4,NA,NA,4,4,1,1,1,1,1,1,0,F,1,2,4,1,368.7992
5424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,F,0,NA,NA,NA,438.9753
5425,2,2,2,2,NA,2,NA,NA,2,3,3,2,1,1,1,1,1,1,0,M,1,2,2.5,1,365.9702
5426,1,NA,2,2,2,2,3,2,NA,3,3,NA,1,1,1,1,1,2,0,F,0,1.8,2.75,1.166666667,629.0554
5427,NA,2,2,3,4,2,3,3,4,NA,3,3,1,1,1,1,1,1,0,F,1,2.6,3.2,1,346.2024
5428,3,2,3,2,3,NA,NA,2,2,NA,3,3,1,2,1,1,3,1,0,M,1,2.6,2.5,1.5,321.1187
5429,4,2,NA,2,4,4,1,NA,4,3,2,NA,1,1,1,1,1,1,0,F,1,3.2,2.5,1,331.4775
5430,4,4,NA,4,4,4,3,3,3,NA,4,3,1,1,1,1,1,1,1,F,1,4,3.2,1,379.6968
5431,4,3,4,2,NA,4,3,4,4,NA,3,3,NA,NA,NA,NA,NA,NA,0,F,1,3.4,3.4,NA,340.8537
5432,NA,NA,NA,NA,NA,NA,4,NA,4,4,4,4,1,1,1,1,1,2,0,F,1,NA,4,1.166666667,333.5173
5433,2,NA,2,3,2,3,3,4,3,3,1,NA,1,1,1,1,2,1,0,F,1,2.4,2.8,1.166666667,328.3553
5434,2,1,1,2,3,NA,3,2,3,2,NA,2,NA,NA,NA,NA,NA,NA,0,F,0,1.8,2.4,NA,519.2472
5435,1,NA,1,1,1,1,2,2,2,NA,2,NA,4,3,3,4,4,4,1,F,1,1,2,3.666666667,308.9956
5436,2,NA,2,2,2,2,3,3,3,4,4,NA,1,1,1,1,1,1,1,M,1,2,3.4,1,294.9747
5437,2,2,NA,2,3,3,4,3,3,4,NA,4,3,2,1,1,1,2,1,F,1,2.4,3.6,1.666666667,394.2644
5438,2,2,2,NA,3,3,3,3,NA,4,4,NA,1,1,1,1,1,1,0,F,1,2.4,3.5,1,468.9048
5439,3,NA,3,3,3,3,1,4,4,4,3,NA,2,1,1,1,1,3,1,F,1,3,3.2,1.5,336.4429
5440,4,2,NA,3,1,2,2,NA,3,3,3,3,1,1,1,1,1,1,0,M,1,2.4,2.8,1,389.7925
5441,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,F,1,2,NA,1,384.1583
5442,2,2,2,NA,2,2,4,4,4,NA,3,4,1,1,1,1,1,1,0,M,1,2,3.8,1,458.5149
5443,NA,4,4,4,3,2,3,NA,3,4,NA,3,1,1,1,1,1,1,1,F,1,3.4,3.25,1,306.5491
5444,3,2,NA,2,4,2,3,4,NA,NA,4,4,1,1,1,1,1,2,0,F,1,2.6,3.75,1.166666667,326.2853
5445,NA,3,1,3,4,4,3,NA,4,3,4,2,2,1,1,1,1,2,0,F,1,3,3.2,1.333333333,412.0765
5446,3,NA,3,2,3,3,3,3,NA,4,NA,3,1,1,1,1,1,1,0,M,1,2.8,3.25,1,458.4127
5447,4,2,NA,2,4,4,4,3,3,4,4,NA,1,1,1,1,1,2,0,F,1,3.2,3.6,1.166666667,311.4778
5448,4,2,NA,2,2,2,3,NA,3,2,2,NA,1,1,1,1,1,2,0,M,1,2.4,2.5,1.166666667,402.2968
5449,4,3,2,3,NA,1,NA,NA,3,3,3,2,3,3,1,1,1,2,1,M,1,2.6,2.75,1.833333333,327.6708
5450,NA,2,3,3,3,2,4,NA,1,4,3,4,1,3,1,1,1,2,0,F,0,2.6,3.2,1.5,300.3376
5451,2,2,2,2,NA,2,4,3,3,4,NA,NA,1,1,1,1,1,1,0,F,1,2,3.5,1,396.0913
